Date/Time,100m_N Avg [m/s],100m_S Avg [m/s],80m Avg [m/s],50m Avg [m/s],20m Avg [m/s],10m Avg [m/s],Pressure 5m [mbar],98m WV [°],78m WV [°],48m WV [°],Temp 5m [°C],Hum 5m
13-01-2019 10:40,6.42,6.479,,5.991,5.504,,1014.7,49.2,45,42.2,24,38.6
13-01-2019 10:50,6.823,6.905,,6.561,5.883,,1014.6,45,39.4,33.8,24.2,38.8
13-01-2019 11:00,6.585,6.687,,6.75,6.249,,1014.6,40.8,35.2,29.5,24.2,38.7
13-01-2019 11:10,5.735,5.827,,5.709,5.297,,1014.5,38,33.8,30.9,24.6,38.1
13-01-2019 11:20,6.587,6.66,,6.283,5.585,,1014.4,47.8,46.4,45,24.8,36
13-01-2019 11:30,6.074,6.175,,6.087,5.688,,1014.3,52,50.6,47.8,25.1,36.7
13-01-2019 11:40,6.229,6.295,,6.202,5.779,,1014.2,50.6,46.4,45,25.2,37.4
13-01-2019 11:50,5.905,5.944,,5.893,5.617,,1014,50.6,46.4,43.6,25.4,37.4
13-01-2019 12:00,4.952,4.944,,4.685,4.397,,1013.8,50.6,46.4,45,25.7,36.6
13-01-2019 12:10,4.886,4.915,,4.697,4.353,,1013.7,60.5,57.7,52,26.2,35.8
13-01-2019 12:20,5.802,5.834,,5.687,5.258,,1013.6,60.5,57.7,56.3,26.3,35.2
13-01-2019 12:30,5.794,5.775,,5.719,5.588,,1013.5,67.5,64.7,59.1,26.2,35
13-01-2019 12:40,4.483,4.532,,4.656,4.353,,1013.4,73.1,73.1,75.9,26.4,37.1
13-01-2019 12:50,5.811,5.807,,5.019,4.454,,1013.3,98.4,101.3,106.9,25.2,42.7
13-01-2019 13:00,5.281,5.25,,5.134,5.01,,1013,105.5,108.3,116.7,24.6,46.3
13-01-2019 13:10,5.662,5.591,,5.454,4.724,,1012.8,101.3,105.5,115.3,23.8,49.6
13-01-2019 13:20,5.868,5.822,,5.748,4.427,,1012.6,102.7,104.1,109.7,24.4,46.1
13-01-2019 13:30,6.074,5.996,,4.788,4.247,,1012.4,109.7,112.5,113.9,24.7,48.6
13-01-2019 13:40,5.617,5.562,,5.016,3.898,,1012.2,105.5,106.9,109.7,24.6,46.6
13-01-2019 13:50,5.62,5.564,,5.051,4.134,,1012.1,106.9,106.9,111.1,24.7,43.7
13-01-2019 14:00,5.932,5.861,,4.017,3.495,,1012.1,109.7,109.7,113.9,24.7,46.3
13-01-2019 14:10,6.725,6.633,,4.474,4.292,,1011.8,111.1,111.1,111.1,24.6,48.5
13-01-2019 14:20,6.668,6.579,,4.803,4.001,,1011.8,115.3,115.3,116.7,24.3,50.9
13-01-2019 14:30,7.241,7.165,,5.601,4.247,,1011.7,112.5,109.7,111.1,24.4,48.6
13-01-2019 14:40,7.393,7.401,,5.886,4.887,,1011.6,105.5,104.1,105.5,24.4,47
13-01-2019 14:50,6.813,6.783,,5.129,4.024,,1011.5,106.9,106.9,109.7,24.4,50.5
13-01-2019 15:00,6.914,6.866,,5.301,4.203,,1011.4,106.9,106.9,109.7,24.2,52.1
13-01-2019 15:10,6.401,6.339,,5.296,4.685,,1011.3,104.1,102.7,105.5,24,51
13-01-2019 15:20,5.649,5.67,,4.896,4.449,,1011.3,101.3,99.8,102.7,24.1,50.2
13-01-2019 15:30,5.419,5.449,,4.557,4.051,,1011.3,106.9,104.1,105.5,24.2,50.5
13-01-2019 15:40,6.101,6.077,,4.849,4.041,,1011.2,105.5,102.7,104.1,24.2,51.9
13-01-2019 15:50,7.007,6.905,,4.803,3.952,,1011.1,106.9,108.3,111.1,24.1,51.8
13-01-2019 16:00,6.678,6.606,,4.309,3.49,,1011,106.9,106.9,108.3,24.1,52.9
13-01-2019 16:10,5.981,5.917,,3.42,2.59,,1011,109.7,111.1,115.3,24.2,53.6
13-01-2019 16:20,5.944,5.907,,3.789,3.074,,1011,106.9,106.9,109.7,24.3,53.3
13-01-2019 16:30,6.327,6.297,,4.039,2.944,,1011,104.1,104.1,108.3,24.2,52.7
13-01-2019 16:40,6.514,6.498,,4.8,3.684,,1010.9,98.4,98.4,98.4,24.2,51
13-01-2019 16:50,5.534,5.471,,4,3.158,,1011,99.8,97,95.6,24.2,49.7
13-01-2019 17:00,5.657,5.65,,3.803,2.86,,1011,99.8,99.8,98.4,24.2,51.6
13-01-2019 17:10,6.364,6.324,,4.015,2.991,,1010.9,99.8,98.4,98.4,24.1,51.4
13-01-2019 17:20,5.345,5.238,,2.838,2.265,,1010.8,95.6,94.2,90,24.2,52.7
13-01-2019 17:30,5.141,5.157,,3.504,2.511,,1010.9,90,92.8,94.2,24.1,53.6
13-01-2019 17:40,4.237,4.262,,2.838,2.073,,1010.9,97,95.6,97,24.1,53.3
13-01-2019 17:50,4.046,4.012,,2.546,1.914,,1010.9,98.4,97,99.8,23.8,55.8
13-01-2019 18:00,4.412,4.407,,2.541,1.65,,1011,90,91.4,91.4,23.7,57.7
13-01-2019 18:10,4.677,4.696,,2.939,1.67,,1011,78.8,84.4,85.8,23.3,58.7
13-01-2019 18:20,4.665,4.721,,3.455,2.322,,1011,68.9,75.9,87.2,23.2,59.9
13-01-2019 18:30,4.869,4.912,,3.263,2.221,,1011.1,63.3,71.7,87.2,23,62.7
13-01-2019 18:40,4.822,4.868,,3.612,2.366,,1011.3,64.7,70.3,84.4,22.7,64.9
13-01-2019 18:50,6.239,6.3,,3.921,2.57,,1011.4,67.5,63.3,68.9,22.6,66.2
13-01-2019 19:00,6.683,6.751,,4.221,2.479,,1011.5,70.3,66.1,66.1,22.7,66.7
13-01-2019 19:10,7.405,7.423,,4.98,3.153,,1011.5,71.7,67.5,61.9,22.7,64.2
13-01-2019 19:20,8.031,8.075,,5.608,3.163,,1011.7,70.3,66.1,60.5,23.1,54.6
13-01-2019 19:30,8.323,8.406,,5.736,3.709,,1011.8,70.3,64.7,59.1,23.5,45.7
13-01-2019 19:40,8.593,8.641,,5.893,3.972,,1012,68.9,64.7,59.1,23.7,41.3
13-01-2019 19:50,9.033,9.158,,6.207,4.361,,1012.1,66.1,61.9,57.7,23.8,41.4
13-01-2019 20:00,9.431,9.516,,6.502,4.466,,1012.2,64.7,60.5,57.7,23.7,43.2
13-01-2019 20:10,9.205,9.333,,5.832,3.802,,1012.4,63.3,60.5,57.7,23.5,42.7
13-01-2019 20:20,9.124,9.21,,6.021,3.866,,1012.5,63.3,59.1,56.3,23.5,41.3
13-01-2019 20:30,9.094,9.198,,6.31,4.461,,1012.6,64.7,59.1,54.8,23.6,39.9
13-01-2019 20:40,9.468,9.588,,6.632,4.656,,1012.7,63.3,59.1,52,23.3,42.1
13-01-2019 20:50,9.865,9.96,,6.986,4.631,,1012.8,60.5,56.3,50.6,23.1,43.5
13-01-2019 21:00,9.856,9.948,,6.507,4.297,,1012.8,57.7,52,46.4,22.9,43.7
13-01-2019 21:10,9.094,9.215,,6.114,4.073,,1013,54.8,49.2,42.2,22.4,43.8
13-01-2019 21:20,9.261,9.404,,6.578,4.383,,1013,53.4,47.8,39.4,22,46
13-01-2019 21:30,8.753,8.884,,6.308,3.989,,1013,53.4,46.4,38,21.6,46.8
13-01-2019 21:40,9.274,9.389,,6.443,3.997,,1013,50.6,45,38,21.5,47.1
13-01-2019 21:50,9.232,9.369,,6.475,4.075,,1013,47.8,42.2,35.2,21.5,47.4
13-01-2019 22:00,8.203,8.335,,5.645,3.955,,1013.1,45,38,29.5,21.5,47.2
13-01-2019 22:10,7.879,8.004,,5.829,4.203,,1013.1,43.6,36.6,28.1,21.6,46
13-01-2019 22:20,7.339,7.472,,4.449,2.511,,1013,40.8,35.2,21.1,21.4,45.3
13-01-2019 22:30,8.652,8.803,,5.751,3.918,,1012.9,39.4,32.3,19.7,21.1,45.7
13-01-2019 22:40,8.768,8.906,,6.058,4.029,,1012.9,38,29.5,19.7,21.5,46
13-01-2019 22:50,8.665,8.823,,5.994,4.164,,1012.8,36.6,29.5,19.7,21.8,46.5
13-01-2019 23:00,8.795,8.965,,6.586,4.614,,1012.7,38,30.9,21.1,21.8,46.8
13-01-2019 23:10,8.704,8.879,,6.455,4.611,,1012.6,39.4,32.3,22.5,21.8,47
13-01-2019 23:20,8.358,8.528,,6.347,4.449,,1012.6,38,30.9,19.7,21.6,47.6
13-01-2019 23:30,8.456,8.634,,6.347,4.621,,1012.6,36.6,29.5,19.7,21.5,47.9
13-01-2019 23:40,7.673,7.815,,5.152,3.46,,1012.6,35.2,26.7,15.5,21.3,48.2
13-01-2019 23:50,7.336,7.474,,4.729,2.951,,1012.5,29.5,22.5,11.3,19.9,51.1
14-01-2019 00:00,7.724,7.891,,5.547,3.372,,1012.5,28.1,23.9,12.7,19.4,53.1
14-01-2019 00:10,7.621,7.756,,5.262,3.31,,1012.5,28.1,19.7,5.6,19.3,53.5
14-01-2019 00:20,8.834,8.992,,6.571,3.638,,1012.4,25.3,18.3,8.4,19.2,54.4
14-01-2019 00:30,8.635,8.771,,6.065,3.724,,1012.4,26.7,19.7,8.4,19.2,54.3
14-01-2019 00:40,9.627,9.838,,6.924,4.203,,1012.3,26.7,18.3,7,19.2,53.8
14-01-2019 00:50,9.924,10.09,,7.258,4.68,,1012.3,28.1,21.1,9.8,19.4,53
14-01-2019 01:00,10.126,10.308,,7.094,4.029,,1012.3,25.3,18.3,8.4,19.7,52.1
14-01-2019 01:10,10.381,10.556,,7.511,4.498,,1012.2,28.1,18.3,9.8,19.7,52
14-01-2019 01:20,10.241,10.409,,8,5.954,,1012.2,25.3,18.3,8.4,20.3,49.8
14-01-2019 01:30,10.747,10.941,,7.983,5.974,,1012.2,19.7,12.7,8.4,20.4,49.2
14-01-2019 01:40,11.565,11.88,,7.803,5.529,,1012.2,21.1,14.1,8.4,20.5,49.1
14-01-2019 01:50,11.081,11.287,,8.845,7.562,,1012.3,25.3,19.7,11.3,20.4,49.3
14-01-2019 02:00,10.339,10.546,,7.725,6.025,,1012.2,29.5,22.5,15.5,20.2,50.2
14-01-2019 02:10,10.985,11.218,,7.845,5.787,,1012.2,29.5,22.5,18.3,19.8,50.9
14-01-2019 02:20,10.938,11.171,,7.776,5.642,,1012.1,29.5,22.5,16.9,19.8,50.7
14-01-2019 02:30,10.143,10.348,,7.401,5.543,,1012.1,26.7,19.7,14.1,19.7,51
14-01-2019 02:40,10.16,10.362,,8.164,6.753,,1012,25.3,19.7,12.7,19.9,50.8
14-01-2019 02:50,10.391,10.585,,8.373,6.512,,1012,23.9,18.3,12.7,19.8,51
14-01-2019 03:00,10.246,10.421,,8.579,7.238,,1012,23.9,16.9,12.7,19.9,50.7
14-01-2019 03:10,9.998,10.169,,7.727,6.576,,1012,23.9,18.3,14.1,19.9,50.5
14-01-2019 03:20,9.588,9.789,,7.312,5.686,,1012,25.3,19.7,15.5,19.7,50.9
14-01-2019 03:30,10.101,10.326,,8.071,6.48,,1012,26.7,21.1,16.9,19.6,50.7
14-01-2019 03:40,10.101,10.343,,8.01,6.443,,1011.9,26.7,19.7,15.5,19.6,50.4
14-01-2019 03:50,9.644,9.843,,7.528,5.76,,1011.8,25.3,19.7,15.5,19.4,50.4
14-01-2019 04:00,9.63,9.865,,7.285,5.925,,1011.8,25.3,19.7,15.5,19.4,50
14-01-2019 04:10,8.959,9.09,,6.414,5.039,,1011.8,23.9,18.3,14.1,19.3,50.4
14-01-2019 04:20,9.676,9.845,,8.356,6.987,,1011.7,22.5,16.9,11.3,19.3,49.6
14-01-2019 04:30,10.003,10.191,,8.444,6.493,,1011.7,21.1,15.5,8.4,19.4,49.2
14-01-2019 04:40,9.497,9.7,,6.971,5.17,,1011.9,19.7,14.1,11.3,19.1,50.7
14-01-2019 04:50,9.819,10.041,,7.884,5.811,,1011.9,21.1,14.1,9.8,18.8,51.1
14-01-2019 05:00,9.816,10.009,,8.53,6.908,,1011.8,21.1,14.1,9.8,19,50.3
14-01-2019 05:10,8.923,9.09,,6.092,4.395,,1011.8,18.3,14.1,9.8,18.7,51.3
14-01-2019 05:20,8.925,9.092,,6.387,4.749,,1011.8,16.9,11.3,8.4,18.6,51.6
14-01-2019 05:30,8.164,8.244,,6.379,4.407,,1012,15.5,11.3,5.6,18.2,52.5
14-01-2019 05:40,8.527,8.636,,6.237,4.801,,1012,16.9,11.3,7,18.1,52.9
14-01-2019 05:50,10.106,10.291,,8.147,6.761,,1011.8,16.9,12.7,9.8,18.2,51.9
14-01-2019 06:00,9.924,10.174,,8.668,7.196,,1011.9,16.9,11.3,9.8,18.3,51.6
14-01-2019 06:10,10.212,10.421,,9.009,7.503,,1011.9,18.3,12.7,9.8,18.2,52.1
14-01-2019 06:20,9.59,9.808,,7.624,6.475,,1012,16.9,11.3,8.4,18.1,52.5
14-01-2019 06:30,8.365,8.492,,5.709,4.085,,1012.2,16.9,11.3,8.4,17.7,53.6
14-01-2019 06:40,9.512,9.735,,7.008,5.182,,1012.1,18.3,12.7,9.8,17.7,53.8
14-01-2019 06:50,9.038,9.249,,6.035,4.538,,1012.2,18.3,12.7,8.4,17.6,54.1
14-01-2019 07:00,9.07,9.203,,6.178,4.25,,1012.3,18.3,12.7,9.8,17.4,54.9
14-01-2019 07:10,9.691,9.911,,7.182,5.595,,1012.3,19.7,14.1,9.8,17.2,55.3
14-01-2019 07:20,9.419,9.654,,6.927,5.629,,1012.3,19.7,12.7,9.8,17.5,54.6
14-01-2019 07:30,9.178,9.399,,6.313,4.129,,1012.4,21.1,14.1,11.3,17.1,55.7
14-01-2019 07:40,9.951,10.166,,6.856,4.803,,1012.5,22.5,14.1,9.8,17,56.2
14-01-2019 07:50,10.312,10.509,,6.657,4.11,,1012.6,23.9,15.5,11.3,17,56.3
14-01-2019 08:00,10.474,10.693,,7.008,4.997,,1012.8,25.3,16.9,9.8,17.1,56.2
14-01-2019 08:10,10.091,10.303,,7.217,4.956,,1012.8,23.9,15.5,11.3,17.4,55.4
14-01-2019 08:20,10.521,10.72,,7.786,5.728,,1013,23.9,16.9,11.3,17.7,54.2
14-01-2019 08:30,10.138,10.311,,8.088,6.17,,1013.1,25.3,16.9,11.3,18.2,52.9
14-01-2019 08:40,10.465,10.612,,6.784,5.025,,1013.4,22.5,12.7,7,18.5,52.2
14-01-2019 08:50,9.247,9.357,,6.556,4.697,,1013.7,21.1,15.5,8.4,18.6,52.4
14-01-2019 09:00,9.485,9.654,,7.113,5.792,,1014,22.5,15.5,8.4,19.1,50.8
14-01-2019 09:10,9.006,9.168,,8.007,7.004,,1014.1,25.3,19.7,12.7,19.4,49.3
14-01-2019 09:20,8.802,8.957,,7.489,6.328,,1014.3,26.7,21.1,16.9,19.8,48.6
14-01-2019 09:30,8.625,8.791,,7.17,6.082,,1014.4,30.9,23.9,19.7,20.2,48
14-01-2019 09:40,7.911,8.048,,6.924,5.939,,1014.5,35.2,28.1,23.9,20.7,46.4
14-01-2019 09:50,7.891,7.967,,7.595,6.822,,1014.5,43.6,39.4,33.8,21.5,43.2
14-01-2019 10:00,9.136,9.274,,8.633,7.985,,1014.6,46.4,42.2,38,21.9,41.6
14-01-2019 10:10,9.058,9.168,,8.567,7.619,,1014.6,47.8,43.6,40.8,22.2,41.5
14-01-2019 10:20,9.73,9.894,,9.262,8.049,,1014.6,50.6,45,42.2,22.1,41.7
14-01-2019 10:30,8.294,8.349,,7.639,7.066,,1014.6,50.6,46.4,46.4,22.6,41.4
14-01-2019 10:40,8.91,8.975,,8.341,7.698,,1014.3,56.3,52,49.2,22.5,41.4
14-01-2019 10:50,8.935,9.058,,8.68,7.557,,1014.2,54.8,50.6,46.4,22.9,41
14-01-2019 11:00,8.311,8.411,,8.093,7.417,,1014.2,59.1,54.8,53.4,23.2,40.2
14-01-2019 11:10,7.948,7.967,,7.501,6.78,,1014.2,52,47.8,43.6,23.7,39.1
14-01-2019 11:20,8.628,8.69,,8.069,7.452,,1014.1,53.4,47.8,42.2,24,38.2
14-01-2019 11:30,8.925,9.021,,8.648,8.008,,1014,61.9,57.7,57.7,24,37.6
14-01-2019 11:40,8.444,8.553,,8.088,7.685,,1013.7,64.7,61.9,60.5,24.1,38
14-01-2019 11:50,8.716,8.81,,8.353,7.875,,1013.5,68.9,64.7,63.3,24.3,38.3
14-01-2019 12:00,7.849,7.925,,7.698,7.233,,1013.4,70.3,67.5,66.1,24.3,38.9
14-01-2019 12:10,8.439,8.514,,8.26,7.432,,1013.2,71.7,67.5,66.1,24.7,37.1
14-01-2019 12:20,7.039,7.067,,6.62,6.207,,1013.1,77.3,75.9,75.9,24.8,40.4
14-01-2019 12:30,7.636,7.66,,7.005,6.325,,1013,78.8,75.9,78.8,24.7,41.1
14-01-2019 12:40,6.666,6.741,,6.225,5.772,,1012.8,75.9,75.9,75.9,24.7,41.7
14-01-2019 12:50,7.862,7.876,,7.14,6.593,,1012.6,80.2,78.8,78.8,24.7,40.4
14-01-2019 13:00,7.962,7.93,,7.253,6.862,,1012.4,81.6,80.2,77.3,24.9,39.3
14-01-2019 13:10,8.206,8.229,,7.128,6.576,,1012.3,81.6,78.8,77.3,25.1,39.8
14-01-2019 13:20,8.147,8.166,,7.342,6.953,,1012.1,78.8,75.9,75.9,25.1,39.7
14-01-2019 13:30,8.802,8.82,,7.735,6.593,,1011.9,81.6,78.8,78.8,25.3,39.2
14-01-2019 13:40,9.421,9.45,,8.25,7.346,,1011.7,84.4,81.6,77.3,25.3,37.6
14-01-2019 13:50,9.175,9.21,,8.113,7.351,,1011.6,80.2,78.8,77.3,25.3,37.7
14-01-2019 14:00,9.04,9.006,,7.396,7.371,,1011.4,78.8,75.9,74.5,25.4,36.6
14-01-2019 14:10,9.477,9.487,,7.843,7.088,,1011.3,75.9,74.5,71.7,25.8,36.4
14-01-2019 14:20,9.026,9.016,,7.988,7.144,,1011,75.9,73.1,73.1,25.9,35.3
14-01-2019 14:30,8.694,8.761,,8.002,7.127,,1010.9,74.5,74.5,77.3,25.9,36.3
14-01-2019 14:40,8.689,8.769,,8.022,7.334,,1010.7,75.9,75.9,77.3,25.9,36
14-01-2019 14:50,8.51,8.573,,8.164,7.479,,1010.5,74.5,74.5,75.9,25.9,35.5
14-01-2019 15:00,7.918,7.984,,7.595,6.443,,1010.4,71.7,71.7,75.9,26.2,36.3
14-01-2019 15:10,8.314,8.381,,7.214,6.352,,1010.3,70.3,68.9,73.1,26.5,35.3
14-01-2019 15:20,7.641,7.71,,7.067,6.185,,1010.2,71.7,71.7,73.1,27,32.6
14-01-2019 15:30,7.216,7.283,,6.799,6.062,,1010,68.9,67.5,71.7,27.3,32.3
14-01-2019 15:40,7.791,7.815,,7.462,6.596,,1010,71.7,68.9,66.1,27.6,27.1
14-01-2019 15:50,8.245,8.291,,7.695,6.795,,1009.9,68.9,64.7,60.5,28,26.1
14-01-2019 16:00,7.707,7.768,,7.136,6.736,,1009.8,61.9,59.1,57.7,28.1,24.3
14-01-2019 16:10,8.451,8.548,,8.196,7.105,,1009.8,52,47.8,45,28.1,22.8
14-01-2019 16:20,7.628,7.697,,7.398,6.98,,1009.8,60.5,57.7,59.1,28,24.2
14-01-2019 16:30,8.711,8.823,,8.616,7.42,,1009.8,54.8,50.6,47.8,28,23.1
14-01-2019 16:40,8.677,8.781,,8.759,7.789,,1009.9,50.6,46.4,43.6,28,22.6
14-01-2019 16:50,8.881,8.975,,8.511,7.917,,1010,57.7,53.4,53.4,27.7,23.6
14-01-2019 17:00,8.834,8.94,,8.597,7.685,,1009.9,59.1,53.4,50.6,27.6,24.4
14-01-2019 17:10,8.569,8.715,,8.501,7.557,,1010,47.8,43.6,42.2,27.6,24.7
14-01-2019 17:20,8.945,9.058,,8.709,7.848,,1010,50.6,46.4,43.6,27.5,25.1
14-01-2019 17:30,8.623,8.752,,8.039,6.906,,1010.1,47.8,43.6,40.8,27.3,24.9
14-01-2019 17:40,8.159,8.273,,7.391,6.483,,1010.2,46.4,42.2,39.4,27.1,25.4
14-01-2019 17:50,8.699,8.825,,7.673,6.338,,1010.3,50.6,46.4,43.6,26.9,25.3
14-01-2019 18:00,8.611,8.727,,7.44,6.001,,1010.4,46.4,42.2,39.4,26.5,26
14-01-2019 18:10,8.861,8.955,,7.175,5.536,,1010.6,50.6,46.4,43.6,26.2,26.9
14-01-2019 18:20,9.048,9.183,,7.347,5.671,,1010.6,47.8,43.6,42.2,25.7,28
14-01-2019 18:30,9.048,9.188,,7.457,5.329,,1010.8,47.8,43.6,40.8,25.3,29.5
14-01-2019 18:40,8.765,8.913,,7.116,5.199,,1010.8,46.4,42.2,38,24.9,30.6
14-01-2019 18:50,8.576,8.722,,6.816,4.808,,1011,39.4,35.2,30.9,24.6,31.7
14-01-2019 19:00,8.233,8.364,,6.804,5.17,,1011.2,33.8,28.1,22.5,24.4,30.8
14-01-2019 19:10,9.865,10.031,,7.73,5.76,,1011.3,33.8,28.1,23.9,24.3,30.2
14-01-2019 19:20,10.226,10.392,,7.838,6.146,,1011.5,33.8,29.5,25.3,24.2,29.8
14-01-2019 19:30,10.263,10.446,,8.037,5.807,,1011.7,33.8,28.1,22.5,24.1,30
14-01-2019 19:40,10.342,10.544,,8.174,6.434,,1011.8,32.3,26.7,22.5,24,29.9
14-01-2019 19:50,10.605,10.84,,8.344,6.306,,1012,32.3,28.1,22.5,23.8,29.7
14-01-2019 20:00,9.983,10.161,,7.862,5.725,,1012.1,33.8,29.5,25.3,23.5,29.9
14-01-2019 20:10,9.399,9.561,,7.384,5.074,,1012.3,33.8,29.5,25.3,23,30.6
14-01-2019 20:20,10.074,10.274,,7.897,5.497,,1012.4,35.2,30.9,25.3,22.6,30.9
14-01-2019 20:30,10.553,10.755,,7.853,5.251,,1012.5,38,32.3,29.5,22.2,31.6
14-01-2019 20:40,10.597,10.818,,7.705,5.273,,1012.6,38,32.3,29.5,21.9,32.6
14-01-2019 20:50,10.3,10.485,,7.568,5.261,,1012.8,36.6,30.9,25.3,21.9,33.1
14-01-2019 21:00,10.403,10.627,,7.742,5.627,,1012.9,35.2,30.9,23.9,21.9,33.4
14-01-2019 21:10,11.088,11.284,,8.358,5.944,,1012.9,35.2,29.5,23.9,21.9,33.8
14-01-2019 21:20,10.924,11.152,,8.329,6.03,,1013,36.6,30.9,23.9,21.8,34.3
14-01-2019 21:30,10.673,10.899,,8.287,5.934,,1013,35.2,29.5,22.5,21.8,34.7
14-01-2019 21:40,10.386,10.625,,8.056,6.126,,1013,32.3,26.7,19.7,21.6,35
14-01-2019 21:50,10.654,10.88,,8.395,6.441,,1013.1,30.9,25.3,18.3,21.8,34.9
14-01-2019 22:00,10.759,10.985,,8.334,6.237,,1013,30.9,25.3,18.3,21.8,35
14-01-2019 22:10,10.634,10.87,,8.15,5.902,,1013,32.3,26.7,19.7,21.6,35.4
14-01-2019 22:20,10.536,10.762,,8.14,5.686,,1013,33.8,28.1,21.1,21.3,36.3
14-01-2019 22:30,10.681,10.909,,8.005,5.6,,1013,32.3,26.7,19.7,21,36.9
14-01-2019 22:40,10.411,10.632,,7.769,5.541,,1013,32.3,26.7,19.7,21,37.1
14-01-2019 22:50,10.054,10.286,,7.121,5.017,,1013,30.9,25.3,18.3,20.9,37.4
14-01-2019 23:00,10.192,10.419,,7.109,4.84,,1013,32.3,25.3,18.3,21,37.6
14-01-2019 23:10,10.293,10.507,,7.182,4.956,,1013,32.3,26.7,18.3,21,37.6
14-01-2019 23:20,10.077,10.284,,7.563,5.674,,1013,32.3,26.7,19.7,21,37.6
14-01-2019 23:30,9.61,9.791,,7.055,5.384,,1012.9,30.9,25.3,18.3,20.9,38
14-01-2019 23:40,9.48,9.671,,7.138,4.916,,1012.8,32.3,25.3,19.7,20.8,38.3
14-01-2019 23:50,9.612,9.806,,7.271,5.342,,1012.6,32.3,26.7,18.3,20.7,38.5
15-01-2019 00:00,9.924,10.11,,7.278,5.192,,1012.5,30.9,25.3,18.3,20.7,38.8
15-01-2019 00:10,9.605,9.803,,7.01,5.125,,1012.5,30.9,23.9,18.3,20.7,38.9
15-01-2019 00:20,9.915,10.09,,7.244,5.361,,1012.4,30.9,23.9,18.3,20.7,39.1
15-01-2019 00:30,9.838,10.048,,7.3,5.543,,1012.3,30.9,23.9,18.3,20.7,38.8
15-01-2019 00:40,10.086,10.279,,7.563,5.553,,1012.2,33.8,26.7,18.3,20.7,38.8
15-01-2019 00:50,10.639,10.848,,8.118,5.947,,1012.1,35.2,28.1,19.7,20.5,38.9
15-01-2019 01:00,10.646,10.899,,8.12,5.966,,1012.1,33.8,26.7,19.7,20.4,39.2
15-01-2019 01:10,10.629,10.853,,7.887,5.642,,1012.1,33.8,26.7,18.3,20.3,39.6
15-01-2019 01:20,10.867,11.098,,8.213,5.925,,1012,33.8,26.7,18.3,20,39.8
15-01-2019 01:30,10.929,11.162,,8.312,6.37,,1011.9,35.2,28.1,18.3,20,39.8
15-01-2019 01:40,10.845,11.066,,8.248,5.939,,1011.8,33.8,25.3,18.3,19.8,40.2
15-01-2019 01:50,10.553,10.779,,7.794,5.819,,1011.8,33.8,23.9,18.3,19.8,40.4
15-01-2019 02:00,10.288,10.517,,7.285,5.305,,1011.8,32.3,23.9,18.3,19.6,40.8
15-01-2019 02:10,10.025,10.25,,6.915,5.064,,1011.7,32.3,22.5,16.9,19.4,41.1
15-01-2019 02:20,10.212,10.46,,7.391,5.278,,1011.5,35.2,25.3,19.7,19.4,41.1
15-01-2019 02:30,10.027,10.215,,7.332,5.231,,1011.4,36.6,26.7,18.3,19.4,41.3
15-01-2019 02:40,9.883,10.073,,7.45,5.268,,1011.3,36.6,28.1,16.9,19.4,41.4
15-01-2019 02:50,9.915,10.095,,7.639,5.261,,1011.3,38,28.1,18.3,19.3,41.9
15-01-2019 03:00,9.711,9.867,,7.074,5.248,,1011.2,36.6,26.7,16.9,19.3,42.1
15-01-2019 03:10,9.73,9.904,,7.248,5.384,,1011.2,36.6,26.7,18.3,19.3,42.6
15-01-2019 03:20,9.649,9.83,,7.229,5.531,,1011.2,38,28.1,18.3,19.3,42.8
15-01-2019 03:30,9.716,9.889,,7.298,5.305,,1011.2,39.4,29.5,19.7,19.3,43.2
15-01-2019 03:40,9.662,9.843,,7.145,5.118,,1011.2,40.8,30.9,21.1,19.2,43.6
15-01-2019 03:50,9.61,9.764,,7.109,5.012,,1011.1,43.6,32.3,21.1,19.2,44.2
15-01-2019 04:00,9.588,9.769,,6.853,4.783,,1011,45,33.8,21.1,19,45
15-01-2019 04:10,9.873,10.053,,7.435,5.521,,1011,45,33.8,21.1,18.8,45.7
15-01-2019 04:20,9.971,10.12,,7.632,5.676,,1011,43.6,33.8,21.1,18.7,46.1
15-01-2019 04:30,9.826,9.992,,7.872,5.733,,1011,42.2,32.3,21.1,18.7,46.6
15-01-2019 04:40,9.492,9.646,,7.244,5.585,,1011,40.8,30.9,19.7,18.7,46.9
15-01-2019 04:50,9.399,9.573,,7.366,5.497,,1011.1,38,26.7,18.3,18.6,47.4
15-01-2019 05:00,9.527,9.72,,7.435,5.698,,1011.2,36.6,25.3,16.9,18.5,47.9
15-01-2019 05:10,9.585,9.762,,7.624,5.804,,1011.2,36.6,28.1,16.9,18.3,48.5
15-01-2019 05:20,9.578,9.742,,7.457,5.654,,1011.3,39.4,28.1,19.7,18.2,48.7
15-01-2019 05:30,9.728,9.921,,7.484,5.684,,1011.3,39.4,28.1,18.3,18,49.4
15-01-2019 05:40,9.622,9.808,,7.509,5.998,,1011.3,38,26.7,18.3,17.7,50.2
15-01-2019 05:50,10.003,10.215,,7.641,5.905,,1011.3,36.6,26.7,19.7,17.6,50.5
15-01-2019 06:00,10.059,10.276,,7.88,6.372,,1011.3,36.6,25.3,18.3,17.5,50.8
15-01-2019 06:10,9.838,10.004,,7.816,6.598,,1011.4,35.2,23.9,16.9,17.2,51
